update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,0.0100524,42,54,51,51,58,37,45,49,52,54,40,50,61,61,53,44,42,46,50,60
10,0.306486,1,1,1,6,8,10,18,32,26,45,61,160,138,94,164,53,51,58,28,45
20,0.304271,0,0,0,2,0,17,14,14,11,20,48,212,192,138,169,55,34,27,11,36
30,0.260609,0,0,0,0,4,25,19,9,11,19,50,242,231,135,148,44,18,4,25,16
40,0.265725,0,0,0,0,0,10,1,6,10,13,85,275,227,128,169,40,1,5,28,2
50,0.279926,0,0,0,0,0,0,0,9,12,12,65,224,321,114,161,35,10,4,32,1
60,0.301379,0,0,0,0,0,0,1,8,9,0,26,226,378,126,109,54,7,0,45,11
70,0.314297,0,0,0,0,0,0,0,0,14,0,27,208,383,105,135,64,8,0,30,26
80,0.298914,0,0,0,0,0,0,0,0,12,2,14,226,390,141,150,18,0,0,20,27
90,0.287431,0,0,0,0,0,0,0,0,1,1,18,231,441,146,112,12,0,4,13,21
100,0.267487,0,0,0,0,0,0,0,0,0,0,12,208,492,186,88,8,0,0,5,1
110,0.274261,0,0,0,0,0,0,0,0,0,0,18,186,461,213,119,3,0,0,0,0
120,0.279612,0,0,0,0,0,0,0,0,0,0,16,176,412,282,114,0,0,0,0,0
130,0.277872,0,0,0,0,0,0,0,0,0,0,14,137,471,306,72,0,0,0,0,0
140,0.281473,0,0,0,0,0,0,0,0,0,0,14,163,414,320,82,7,0,0,0,0
150,0.282843,0,0,0,0,0,0,0,0,0,0,14,180,385,332,89,0,0,0,0,0
160,0.28282,0,0,0,0,0,0,0,0,0,0,18,149,421,329,83,0,0,0,0,0
170,0.284949,0,0,0,0,0,0,0,0,0,0,8,169,397,334,89,3,0,0,0,0
180,0.282185,0,0,0,0,0,0,0,0,0,0,5,202,379,315,94,5,0,0,0,0
190,0.276974,0,0,0,0,0,0,0,0,0,0,12,192,411,282,103,0,0,0,0,0
200,0.283093,0,0,0,0,0,0,0,0,0,0,12,174,427,273,108,6,0,0,0,0
210,0.284158,0,0,0,0,0,0,0,0,0,0,17,160,412,292,115,4,0,0,0,0
220,0.288704,0,0,0,0,0,0,0,0,0,0,19,141,404,300,131,5,0,0,0,0
230,0.29293,0,0,0,0,0,0,0,0,0,0,37,104,382,321,149,7,0,0,0,0
240,0.287517,0,0,0,0,0,0,0,0,0,0,43,149,347,307,146,8,0,0,0,0
250,0.284509,0,0,0,0,0,0,0,0,0,0,52,193,292,278,182,3,0,0,0,0
260,0.289566,0,0,0,0,0,0,0,0,0,0,44,190,291,272,193,10,0,0,0,0
270,0.297225,0,0,0,0,0,0,0,0,0,4,41,174,257,292,229,3,0,0,0,0
280,0.296439,0,0,0,0,0,0,0,0,0,4,43,178,280,261,229,5,0,0,0,0
290,0.298808,0,0,0,0,0,0,0,0,0,5,53,152,276,278,228,8,0,0,0,0
300,0.297073,0,0,0,0,0,0,0,0,0,5,66,139,276,272,230,12,0,0,0,0
310,0.295483,0,0,0,0,0,0,0,0,0,4,54,180,240,301,215,6,0,0,0,0
320,0.309102,0,0,0,0,0,0,0,0,0,0,50,132,259,301,246,12,0,0,0,0
330,0.330169,0,0,0,0,0,0,0,0,0,2,29,117,217,289,335,11,0,0,0,0
340,0.331099,0,0,0,0,0,0,0,0,0,0,39,121,208,266,357,9,0,0,0,0
350,0.319722,0,0,0,0,0,0,0,0,0,2,45,162,180,274,322,15,0,0,0,0
360,0.308933,0,0,0,0,0,0,0,0,0,2,59,190,184,243,312,10,0,0,0,0
370,0.305564,0,0,0,0,0,0,0,0,0,4,53,181,212,258,278,14,0,0,0,0
380,0.309303,0,0,0,0,0,0,0,0,0,1,34,180,235,259,282,9,0,0,0,0
390,0.300445,0,0,0,0,0,0,0,0,0,2,32,192,266,258,235,15,0,0,0,0
400,0.295853,0,0,0,0,0,0,0,0,0,9,57,159,245,313,205,12,0,0,0,0
410,0.292175,0,0,0,0,0,0,0,0,0,12,64,166,227,322,199,10,0,0,0,0
420,0.296624,0,0,0,0,0,0,0,0,0,8,66,167,243,279,226,11,0,0,0,0
430,0.287091,0,0,0,0,0,0,0,0,0,19,46,192,266,252,216,9,0,0,0,0
440,0.284118,0,0,0,0,0,0,0,0,0,14,46,205,284,231,211,9,0,0,0,0
450,0.268953,0,0,0,0,0,0,0,0,0,21,89,219,237,220,206,8,0,0,0,0
460,0.272952,0,0,0,0,0,0,0,0,1,7,84,204,265,249,187,3,0,0,0,0
470,0.266512,0,0,0,0,0,0,0,0,0,5,94,232,272,206,185,6,0,0,0,0
480,0.267188,0,0,0,0,0,0,0,0,0,13,104,212,239,251,178,3,0,0,0,0
490,0.26301,0,0,0,0,0,0,0,0,0,26,77,213,263,274,136,11,0,0,0,0
500,0.266457,0,0,0,0,0,0,0,0,0,18,93,174,305,247,156,7,0,0,0,0
510,0.271795,0,0,0,0,0,0,0,0,0,25,90,166,290,246,174,9,0,0,0,0
520,0.259385,0,0,0,0,0,0,0,0,0,21,97,189,310,242,137,4,0,0,0,0
530,0.257309,0,0,0,0,0,0,0,0,0,40,92,156,328,250,130,4,0,0,0,0
540,0.254974,0,0,0,0,0,0,0,0,0,54,106,119,335,235,149,2,0,0,0,0
550,0.244133,0,0,0,0,0,0,0,0,0,65,119,116,336,236,126,2,0,0,0,0
560,0.235681,0,0,0,0,0,0,0,0,6,79,119,110,339,247,97,3,0,0,0,0
570,0.240526,0,0,0,0,0,0,0,0,10,59,126,138,263,312,87,5,0,0,0,0
580,0.237773,0,0,0,0,0,0,0,0,21,44,124,154,257,301,97,2,0,0,0,0
590,0.24919,0,0,0,0,0,0,0,0,9,45,116,146,263,305,110,6,0,0,0,0
600,0.245283,0,0,0,0,0,0,0,0,14,53,130,148,241,256,155,3,0,0,0,0
