update,mean_intval,Hist_-1,Hist_-0.9,Hist_-0.8,Hist_-0.7,Hist_-0.6,Hist_-0.5,Hist_-0.4,Hist_-0.3,Hist_-0.2,Hist_-0.1,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
0,0.017358,47,40,49,48,58,48,59,42,46,55,52,48,40,58,49,47,51,65,49,49
10,0.368979,0,2,3,1,6,30,26,23,15,22,109,71,64,148,113,109,51,77,24,106
20,0.348839,0,0,0,0,0,17,8,11,26,16,105,139,114,165,152,59,59,34,12,83
30,0.315815,0,0,0,0,1,18,0,9,16,14,96,206,101,218,179,31,30,23,2,56
40,0.322938,0,0,0,0,1,2,0,3,15,16,79,242,79,237,198,30,24,15,1,58
50,0.336333,0,0,0,0,0,0,0,11,21,1,69,183,103,274,225,28,21,6,0,58
60,0.317926,0,0,0,0,0,0,0,24,23,0,69,167,157,277,192,16,7,5,5,58
70,0.359526,0,0,0,0,0,0,1,19,41,3,57,122,131,319,160,5,3,1,48,90
80,0.346792,0,0,0,0,0,0,0,18,45,3,39,131,140,337,162,4,0,3,51,67
90,0.362624,0,0,0,0,0,0,1,12,17,3,34,124,164,325,203,8,0,0,59,50
100,0.355437,0,0,0,0,0,0,1,13,23,6,55,113,198,288,174,4,0,4,57,64
110,0.318533,0,0,0,0,0,0,0,21,23,8,44,102,248,280,206,4,0,4,39,21
120,0.282248,0,0,0,0,0,0,0,6,16,20,64,154,300,232,176,5,0,2,21,4
130,0.300859,0,0,0,0,0,0,0,5,7,20,53,144,269,280,186,2,0,0,34,0
140,0.304422,0,0,0,0,0,0,0,8,2,10,36,167,284,270,178,13,0,1,28,3
150,0.316772,0,0,0,0,0,0,0,6,3,2,49,145,271,298,164,11,0,3,33,15
160,0.311719,0,0,0,0,0,0,1,11,5,10,41,128,297,306,138,5,0,17,19,22
170,0.302377,0,0,0,0,0,0,1,17,2,1,28,160,346,293,96,2,0,7,7,40
180,0.281594,0,0,0,0,0,0,0,23,0,0,47,185,308,312,91,1,0,0,18,15
190,0.271368,0,0,0,0,0,0,2,19,0,2,59,198,295,293,112,1,0,0,2,17
200,0.264748,0,0,0,0,0,0,5,17,0,0,74,197,300,285,100,9,0,0,0,13
210,0.265072,0,0,0,0,0,0,2,17,0,7,95,183,278,275,122,7,0,0,0,14
220,0.261447,0,0,0,0,0,0,4,10,0,12,81,189,283,298,105,7,0,0,1,10
230,0.25069,0,0,0,0,0,0,2,10,0,34,90,188,296,271,97,1,0,0,0,11
240,0.254348,0,0,0,0,0,0,2,8,0,29,71,222,311,226,118,1,0,0,0,12
250,0.261886,0,0,0,0,0,0,3,6,0,17,97,197,349,174,132,1,0,0,0,24
260,0.261849,0,0,0,0,0,0,2,2,0,26,104,212,322,152,152,5,0,0,0,23
270,0.255533,0,0,0,0,0,0,0,0,0,38,99,235,271,184,156,4,0,0,0,13
280,0.253074,0,0,0,0,0,0,0,0,1,39,77,227,273,227,146,10,0,0,0,0
290,0.257294,0,0,0,0,0,0,0,0,6,49,59,197,274,260,151,4,0,0,0,0
300,0.269295,0,0,0,0,0,0,0,0,4,34,67,186,266,272,167,4,0,0,0,0
310,0.264144,0,0,0,0,0,0,0,0,19,27,65,217,246,227,185,14,0,0,0,0
320,0.267966,0,0,0,0,0,0,0,0,23,21,76,192,236,258,160,34,0,0,0,0
330,0.274904,0,0,0,0,0,0,0,0,9,29,67,179,236,291,168,21,0,0,0,0
